"","Fold Change","log2(FC)"
"387.69_484.2836m/z",0.83772,-0.25546
"253.09_364.312m/z",1.1936,0.25537
"634.31_916.8499m/z",0.83777,-0.25537
"359.75_889.5798m/z",0.83781,-0.2553
"639.56_922.7401m/z",0.83787,-0.25519
"312.29_799.5692m/z",1.1935,0.25517
"149.06_302.2249m/z",0.83791,-0.25513
"TG(52:4)_2",0.83792,-0.25512
"464.01_660.5206m/z",0.83803,-0.25493
"342.41_798.5654m/z",0.83804,-0.25491
"624.96_972.7554m/z",0.83814,-0.25474
"82.79_518.3246m/z",0.83821,-0.25462
"316.63_780.5547m/z",0.83827,-0.25452
"333.51_402.2741m/z",1.1929,0.25448
"464.46_934.6887m/z",1.1928,0.25439
"376.97_719.5416m/z",1.1928,0.25431
"333.28_668.5466m/z",0.83842,-0.25426
"584.01_362.2963m/z",1.1927,0.25425
"611.04_868.691m/z",0.83845,-0.25421
"329.17_883.5332m/z",0.83845,-0.2542
"111.99_409.1449m/z",0.83847,-0.25417
"302.6_725.5501m/z",1.1925,0.25405
"635.68_866.8174m/z",0.83855,-0.25403
"613.55_490.4984m/z",0.83859,-0.25396
"302.6_702.5631m/z",1.192,0.25341
"465.15_846.6782m/z",0.83893,-0.25338
"369.9_1166.4456m/z",0.83898,-0.25329
"487.39_591.59m/z",0.83904,-0.25319
"402.07_373.7586m/z",0.83908,-0.25312
"357.7_759.5738m/z",1.1918,0.2531
"TG(51:3)",0.83918,-0.25294
"LPC(O-16:0/0:0)",0.83922,-0.25288
"353.82_607.5578m/z",1.1916,0.25286
"389.06_796.4894m/z",0.83927,-0.2528
"660.78_908.8493m/z",0.83927,-0.2528
"81.87_589.2655m/z",1.1915,0.25279
"270.89_573.4862m/z",0.83934,-0.25268
"LDCH",0.83933,-0.25268
"329.4_813.5491m/z",0.83934,-0.25267
"80.73_828.5769m/z",1.1914,0.25267
"90.77_104.1074m/z",1.1914,0.25266
"426.59_826.5721m/z",1.1914,0.25261
"387.01_744.5542m/z",0.8394,-0.25258
"351.31_708.6002m/z",1.1913,0.25255
"401.84_908.5785m/z",1.1913,0.25254
"395.91_740.5221m/z",0.83942,-0.25254
"674.12_927.7802m/z",0.83959,-0.25225
"435.72_605.5513m/z",1.1909,0.2521
"173.93_520.4073m/z",0.83983,-0.25182
"383.36_826.5977m/z",1.1907,0.25182
"H1TG",0.83987,-0.25176
"426.36_550.5478m/z",1.1906,0.25175
"53.47_756.519m/z",0.8399,-0.2517
"432.29_784.6411m/z",1.1905,0.25162
"195.94_421.3637m/z",0.84011,-0.25136
"221.95_521.4198m/z",1.1902,0.25119
"419.64_702.5429m/z",1.1901,0.2511
"388.61_1559.1874m/z",0.84029,-0.25105
"PC(O-18:1/22:6) and/or PC(P-18:0/22:6)",1.19,0.251
"593.82_547.4725m/z",0.84036,-0.25091
"343.32_777.584m/z",1.1899,0.25088
"357.93_781.5577m/z",1.1899,0.25086
"618.11_698.5936m/z",0.84041,-0.25084
"176.44_487.2864m/z",1.1898,0.25071
"627.24_863.7883m/z",0.84061,-0.25049
"357.7_1517.14m/z",1.1896,0.25043
"622.45_590.5233m/z",0.84071,-0.25032
"397.73_1621.2039m/z",0.8408,-0.25017
"376.97_832.5344m/z",1.1893,0.25009
"270.66_623.5038m/z",0.84084,-0.25009
"660.78_912.8002m/z",0.84088,-0.25002
"364.19_695.5462m/z",1.1892,0.25
"409.6_815.6281m/z",0.8409,-0.25
"431.61_952.7106m/z",1.1892,0.24996
"632.03_1051.9166m/z",0.84093,-0.24994
"PE(O-16:1/18:2) and/or PE(P-16:0/18:2)",0.84095,-0.24992
"491.95_434.8133m/z",1.1891,0.24987
"357.7_758.5706m/z",1.1891,0.24981
"330.77_830.571m/z",0.84101,-0.24981
"317.31_647.5029m/z",0.84101,-0.2498
"159.33_508.3763m/z",0.84103,-0.24976
"192.98_430.3793m/z",0.84109,-0.24966
"357.7_759.2266m/z",1.1889,0.24965
"611.27_924.7947m/z",1.1887,0.24944
"435.72_746.5706m/z",1.1887,0.24943
"660.78_1150.7101m/z",0.84131,-0.24929
"302.6_701.5597m/z",1.1886,0.24926
"459.22_1203.0516m/z",1.1886,0.24924
"400.93_792.6493m/z",1.1886,0.24922
"456.02_797.5894m/z",0.84135,-0.24922
"Cer(d18:2/18:0)",1.1885,0.24919
"269.75_311.168m/z",0.84142,-0.24909
"96.71_570.3468m/z",0.84148,-0.249
"388.6_653.4096m/z",0.84163,-0.24875
"176.44_489.3028m/z",1.1882,0.24875
"315.26_827.5028m/z",0.84173,-0.24857
"276.59_719.5695m/z",1.188,0.24856
"613.78_893.7025m/z",1.188,0.24852
"356.33_1637.0932m/z",0.84176,-0.24851
"442.1_409.1448m/z",1.188,0.2485
"82.56_469.3124m/z",0.84182,-0.24842
"377.88_1470.1437m/z",0.84201,-0.24809
"611.5_689.5834m/z",1.1876,0.24803
"425.68_779.5803m/z",0.84217,-0.24782
"614.01_877.6045m/z",1.1873,0.24772
"121.12_638.3325m/z",1.1873,0.24769
"99.44_505.3126m/z",1.1872,0.2476
"387.92_1588.2001m/z",1.1871,0.24746
"PC(O-16:0/16:0)",1.1871,0.24745
"447.58_875.6735m/z",1.187,0.24734
"491.95_437.8352m/z",1.187,0.2473
"357.7_758.3522m/z",1.187,0.24726
"675.03_933.8694m/z",1.1869,0.24724
"443.24_889.7002m/z",1.1869,0.24717
"82.56_468.309m/z",0.8426,-0.24708
"422.37_418.3058m/z",1.1868,0.24704
"121.35_424.2102m/z",1.1868,0.24702
"629.29_579.5268m/z",0.84268,-0.24694
"66.13_792.5501m/z",0.8427,-0.24691
"351.31_522.5249m/z",1.1866,0.24687
"SM(d18:2/16:0)_1",1.1866,0.24683
"357.47_762.5832m/z",1.1865,0.24675
"387.92_1589.2042m/z",1.1865,0.24674
"618.34_841.7181m/z",0.84281,-0.24672
"632.26_901.6958m/z",1.1865,0.24671
"LPC(P-18:0/0:0)",0.84286,-0.24663
"386.78_1261.8126m/z",0.84288,-0.2466
"375.6_372.7509m/z",0.84291,-0.24655
"426.59_818.6467m/z",0.84291,-0.24654
"397.28_1550.1962m/z",0.84293,-0.24652
"325.3_410.3533m/z",0.84296,-0.24646
"430.92_1219.0463m/z",1.1863,0.24642
"470.4_184.0739m/z",1.1862,0.2464
"402.98_720.5911m/z",1.1862,0.24634
"221.5_581.4372m/z",1.1861,0.24627
"343.32_776.5808m/z",1.1861,0.24627
"349.26_543.917m/z",0.84312,-0.2462
"306.59_389.7694m/z",0.84313,-0.24618
"389.06_698.5123m/z",0.84314,-0.24616
"418.95_830.6276m/z",1.186,0.24608
"126.02_483.3647m/z",0.84318,-0.24608
"611.27_869.6934m/z",0.84321,-0.24604
"258.34_538.4836m/z",1.1859,0.24602
"233.59_578.4854m/z",0.84323,-0.246
"471.77_849.6808m/z",1.1859,0.24597
"LPC(14:0/0:0)",0.84327,-0.24593
"533.02_632.6345m/z",0.84327,-0.24593
"406.86_840.5182m/z",0.84328,-0.24592
"674.81_934.873m/z",1.1858,0.2459
"264.5_381.3152m/z",0.84332,-0.24585
"430.24_1626.3032m/z",0.8434,-0.24572
"646.86_1029.7395m/z",1.1856,0.24562
"382.22_744.5912m/z",1.1855,0.24549
"66.13_675.4945m/z",0.84361,-0.24536
"305.22_390.33m/z",1.1853,0.24531
"SM(d18:2/24:1)",1.1852,0.24513
"SulfoHexCer(d18:1/18:1)",0.84385,-0.24495
"302.6_685.5543m/z",1.185,0.24493
"453.06_805.5948m/z",0.84387,-0.2449
"327.35_852.5157m/z",0.84389,-0.24488
"428.87_575.5042m/z",0.84408,-0.24454
"581.5_790.6918m/z",0.84409,-0.24454
"206.67_547.4345m/z",1.1846,0.24436
"443.25_591.5889m/z",0.84419,-0.24436
"111.08_273.172m/z",1.1845,0.24431
"269.52_700.561m/z",1.1844,0.24419
"L2CH",1.1844,0.2441
"390.2_890.6249m/z",0.84437,-0.24406
"Stearic acid FA(18:0)",0.84448,-0.24387
"351.31_523.5283m/z",1.1841,0.24381
"Hexacosenoylcarnitine CAR(26:1)",1.1841,0.24378
"509.97_682.6345m/z",0.84456,-0.24373
"392.71_748.5865m/z",1.184,0.24371
"169.14_460.3173m/z",1.184,0.24364
"121.35_256.642m/z",1.1839,0.24361
"460.13_430.3805m/z",0.84464,-0.24359
"382.33_745.5945m/z",1.1839,0.24359
"397.28_1568.1975m/z",1.1839,0.24351
"328.49_756.5549m/z",0.8447,-0.2435
"573.29_874.7332m/z",0.84475,-0.24341
"168.91_467.3737m/z",0.84497,-0.24302
"613.78_874.7787m/z",1.1835,0.24301
"367.62_426.3044m/z",1.1834,0.2429
"133.55_573.3424m/z",1.1833,0.24286
"350.17_430.3794m/z",0.84508,-0.24284
"108.57_528.3095m/z",0.8451,-0.24281
"396.59_907.5658m/z",0.84516,-0.2427
"371.26_892.6048m/z",0.84518,-0.24267
"441.65_812.6722m/z",1.1831,0.24261
"368.98_769.5575m/z",0.84522,-0.2426
"366.48_575.5044m/z",1.1831,0.24253
"509.75_650.6447m/z",1.183,0.2425
"206.9_579.49m/z",0.84529,-0.24248
"368.75_828.5754m/z",0.84534,-0.2424
"314.12_881.517m/z",0.84536,-0.24236
"435.72_1008.8957m/z",0.84541,-0.24228
"387.01_852.6116m/z",1.1826,0.24195
"351.08_706.5945m/z",1.1826,0.24192
"350.62_474.201m/z",1.1826,0.2419
"354.05_743.5773m/z",0.84577,-0.24166
"200.51_520.4085m/z",0.84578,-0.24164
"400.47_867.6586m/z",1.1823,0.24159
"342.41_397.2643m/z",0.84584,-0.24154
"387.92_1521.9066m/z",0.8459,-0.24144
"594.51_847.7501m/z",0.84593,-0.24139
"627.47_553.5101m/z",0.84596,-0.24134
"605.34_366.3243m/z",1.182,0.2412
"231.08_377.2832m/z",0.84608,-0.24114
"351.08_707.5974m/z",1.1819,0.24108
"160.7_511.3161m/z",0.84612,-0.24106
"111.08_560.3352m/z",1.1818,0.24105
"377.66_775.5946m/z",1.1817,0.24092
"336.02_1510.1448m/z",0.84625,-0.24084
"339.9_758.5613m/z",1.1816,0.2408
"396.82_854.5916m/z",0.8463,-0.24076
"396.82_869.6102m/z",0.84644,-0.24052
"451.46_782.6618m/z",1.1814,0.24051
"360.2_850.5951m/z",0.84648,-0.24045
"409.6_870.6674m/z",0.84655,-0.24033
"417.58_404.2911m/z",1.1811,0.24017
"611.04_867.6873m/z",0.84666,-0.24015
"372.64_816.5904m/z",1.181,0.24007
"326.44_885.5463m/z",1.1809,0.2399
"647.09_1028.7365m/z",1.1809,0.2399
"129.67_489.3558m/z",1.1808,0.23976
"105.6_568.3392m/z",0.8469,-0.23974
"464.01_657.505m/z",0.84697,-0.23962
"323.93_830.5712m/z",0.84697,-0.23962
"353.82_606.5546m/z",1.1807,0.2396
"336.48_1408.1537m/z",0.84698,-0.2396
"358.15_1658.0777m/z",1.1806,0.23955
"509.75_651.6483m/z",1.1805,0.23944
"377.66_774.5923m/z",1.1805,0.23942
"675.03_937.8217m/z",1.1805,0.23935
"325.3_411.3618m/z",0.84716,-0.2393
"398.42_1536.1898m/z",1.1804,0.23929
"182.94_504.3235m/z",0.84718,-0.23926
"LPC(0:0/18:3)",0.84724,-0.23916
"48.91_507.2726m/z",0.84724,-0.23916
"632.26_901.7009m/z",1.1803,0.23916
"478.38_786.6571m/z",0.84727,-0.2391
"398.19_184.0742m/z",1.1802,0.23909
"PC(O-24:0/18:2)",1.1801,0.23889
"99.44_812.2553m/z",1.1801,0.23888
"325.53_715.5753m/z",1.1801,0.23887
"368.53_744.6095m/z",1.18,0.23883
"306.59_782.5604m/z",0.84744,-0.23882
"620.62_861.7753m/z",0.84744,-0.23881
"578.08_958.8269m/z",1.18,0.23876
"359.98_891.589m/z",0.84751,-0.23869
"634.77_927.8223m/z",0.84755,-0.23863
"354.5_786.5071m/z",0.84763,-0.2385
"610.58_860.7658m/z",0.84763,-0.2385
"449.41_826.6881m/z",1.1797,0.2384
"65.9_675.9766m/z",0.84772,-0.23834
"185.9_503.4069m/z",0.84779,-0.23823
"351.08_705.5911m/z",1.1795,0.23819
"427.5_115.9201m/z",0.84784,-0.23813
"200.96_249.1853m/z",0.84787,-0.23809
"Ca-EDTA",0.84791,-0.23801
"261.53_431.3839m/z",0.84797,-0.23791
"69.78_171.1384m/z",0.84798,-0.23789
"211.46_420.3599m/z",0.84803,-0.23781
"427.27_892.6424m/z",0.84805,-0.23778
"595.19_670.5618m/z",0.84806,-0.23777
"90.77_588.2694m/z",1.1791,0.23764
"418.95_904.6193m/z",1.179,0.23753
"627.01_945.7347m/z",1.1789,0.23748
"69.1_631.9506m/z",0.84823,-0.23747
"99.44_504.3093m/z",1.1789,0.23745
"105.38_284.1689m/z",0.84831,-0.23733
"315.03_789.5472m/z",0.84838,-0.23722
"480.89_903.705m/z",1.1786,0.23708
"287.54_859.5305m/z",1.1785,0.23691
"418.27_640.5045m/z",0.84859,-0.23687
"474.05_765.644m/z",0.84863,-0.2368
"478.38_859.6905m/z",0.84866,-0.23674
"293.93_989.4403m/z",0.84869,-0.23669
"459.22_1637.3327m/z",0.8487,-0.23667
"675.03_932.8661m/z",1.1782,0.23662
"334.43_543.4154m/z",1.1782,0.23653
"342.41_834.5859m/z",0.8488,-0.2365
"591.77_668.5483m/z",1.1781,0.23643
"387.01_745.5574m/z",0.84889,-0.23635
"200.73_650.5183m/z",1.178,0.23634
"328.95_134.8941m/z",0.84901,-0.23614
"377.88_868.6045m/z",0.84904,-0.2361
"495.6_829.6859m/z",1.1778,0.23608
"302.6_500.4825m/z",1.1777,0.23598
"675.03_938.8255m/z",1.1777,0.23597
"112.68_519.326m/z",0.84915,-0.23591
"354.05_767.5782m/z",0.84916,-0.23589
"597.47_853.7289m/z",0.84922,-0.23579
"382.9_851.5993m/z",0.84927,-0.2357
"613.78_873.7753m/z",1.1775,0.23568
"306.13_388.2585m/z",0.84929,-0.23566
"422.37_418.808m/z",1.1772,0.23539
"179.18_616.3957m/z",1.177,0.23513
"326.67_882.5257m/z",1.1769,0.23499
"493.55_853.6898m/z",1.1769,0.23494
"387.24_1631.2142m/z",0.84975,-0.23489
"387.24_1605.205m/z",0.84979,-0.23481
"128.76_510.3561m/z",0.84988,-0.23467
"346.75_831.5667m/z",0.84989,-0.23466
"608.76_898.7788m/z",0.84991,-0.23462
"386.33_1579.1899m/z",0.84993,-0.23459
"90.77_492.3087m/z",1.1765,0.23454
"653.71_918.8469m/z",0.84996,-0.23453
"357.7_759.7867m/z",1.1765,0.2345
"428.19_1599.2783m/z",0.84998,-0.23449
"171.65_637.3056m/z",0.85002,-0.23444
"318.68_431.3715m/z",1.1764,0.2344
"215.11_474.3617m/z",1.1764,0.23436
"325.98_731.5442m/z",1.1764,0.23435
"L2AB",1.1764,0.23435
"378.11_776.593m/z",0.85008,-0.23434
"L2PN",1.1763,0.2342
"Cer(d16:1/22:0)",0.85017,-0.23418
"367.62_425.8007m/z",1.1762,0.23414
"442.79_391.3765m/z",1.1761,0.23398
"574.88_735.6133m/z",1.176,0.23394
"336.25_1428.1299m/z",0.85031,-0.23394
"392.03_374.7645m/z",1.176,0.23392
"360.44_715.5755m/z",1.1759,0.23379
"207.81_433.3668m/z",0.8504,-0.23378
"533.25_666.6397m/z",0.85049,-0.23364
"348.8_549.4887m/z",1.1758,0.23363
"77.99_396.3035m/z",1.1757,0.23355
"431.38_807.6367m/z",1.1757,0.23355
"397.73_1620.2005m/z",0.85058,-0.23348
"366.25_1566.1524m/z",1.1756,0.2334
"478.15_572.3101m/z",0.85071,-0.23325
"353.36_381.77m/z",0.85075,-0.23319
"348.11_771.5741m/z",0.85078,-0.23314
"407.54_796.6223m/z",1.1753,0.233
"632.26_885.7838m/z",1.1753,0.23299
"496.29_956.7418m/z",0.85087,-0.23299
"463.78_816.6533m/z",1.1751,0.23278
"288.46_596.481m/z",1.175,0.23272
"106.06_313.2744m/z",0.85103,-0.23271
"500.62_718.6452m/z",1.175,0.23266
"613.78_872.7717m/z",1.1749,0.23258
"644.81_1253.5914m/z",0.85111,-0.23258
"458.76_653.4096m/z",0.85118,-0.23246
"306.82_365.3418m/z",0.85119,-0.23245
"222.87_476.3662m/z",1.1748,0.23245
"128.76_511.3594m/z",0.85121,-0.23242
"460.58_831.6585m/z",0.85123,-0.23238
"430.47_1625.3101m/z",0.85128,-0.23229
"225.26_588.436m/z",1.1746,0.23216
"SM(d18:0/16:0)",1.1746,0.23214
"Cer(d18:1/24:0)",0.85138,-0.23212
"72.29_378.2409m/z",1.1745,0.2321
"121.35_257.1456m/z",1.1745,0.23209
"335.34_1464.1464m/z",0.85157,-0.23181
"594.28_866.6783m/z",0.85157,-0.23179
"389.06_818.6097m/z",0.85158,-0.23178
"409.82_842.5659m/z",1.1742,0.23168
"397.5_1668.1521m/z",1.1742,0.23166
"Eicoseneoylcarnitine CAR(20:1)",1.1742,0.23164
"688.49_940.8407m/z",1.1742,0.23164
"430.7_813.6769m/z",1.174,0.23145
"345.6_827.5591m/z",0.85179,-0.23143
"496.28_1009.6376m/z",0.85194,-0.23118
"384.5_978.5165m/z",0.85197,-0.23113
"387.01_746.5601m/z",0.85198,-0.23111
"118.84_397.3103m/z",1.1737,0.23109
"642.53_874.7105m/z",0.85204,-0.23101
"426.36_548.5408m/z",1.1736,0.23094
"330.09_397.2639m/z",0.85216,-0.2308
"96.71_585.3388m/z",0.85222,-0.2307
"374.0_396.7792m/z",1.1734,0.23067
"312.75_627.534m/z",1.1734,0.23063
"620.62_862.7786m/z",0.85228,-0.23059
"381.53_768.5914m/z",1.1732,0.2305
"357.47_185.0776m/z",1.1732,0.23048
"332.83_400.2595m/z",1.1732,0.23039
"478.38_897.6461m/z",0.85244,-0.23034
"545.68_673.5738m/z",1.173,0.23024
"SM(d19:1/16:0)",1.173,0.23021
"306.36_780.5544m/z",0.85255,-0.23015
"396.82_870.6137m/z",0.85261,-0.23004
"636.82_947.7498m/z",0.85263,-0.23
"644.81_881.7593m/z",0.85265,-0.22997
"253.32_569.431m/z",1.1727,0.22983
"407.54_797.6274m/z",1.1727,0.22981
"387.01_794.5473m/z",0.85279,-0.22974
"471.77_828.7043m/z",1.1726,0.22971
"426.82_855.5996m/z",0.85285,-0.22964
"361.58_730.5803m/z",1.1725,0.22964
"588.8_859.6595m/z",1.1725,0.22958
"608.76_903.7361m/z",0.85292,-0.22952
"275.45_430.3771m/z",1.1724,0.22946
"317.31_907.5339m/z",0.85298,-0.22941
"169.14_461.3256m/z",1.1723,0.22929
"PE(O-18:1/20:4) and/or PE(P-18:0/20:4)",0.85315,-0.22912
"436.4_673.4953m/z",0.85318,-0.22909
"459.45_1222.0659m/z",1.172,0.22901
"424.77_812.6186m/z",0.85324,-0.22897
"388.15_1162.8573m/z",0.85327,-0.22893
"594.5_850.6996m/z",0.85348,-0.22858
"546.36_479.3044m/z",0.85353,-0.22848
"378.11_1545.1709m/z",0.85356,-0.22844
"546.13_297.2792m/z",0.85357,-0.22841
"644.81_882.7629m/z",0.8536,-0.22837
"478.38_898.6495m/z",0.8536,-0.22836
"120.89_636.3279m/z",1.1715,0.22832
"357.7_758.9979m/z",1.1714,0.22829
"514.31_904.7165m/z",1.1714,0.22822
"428.19_875.6736m/z",1.1713,0.22814
"309.56_675.5434m/z",1.1713,0.22812
"589.94_949.7292m/z",0.8538,-0.22802
"496.52_833.7022m/z",1.1712,0.22799
"112.68_184.0742m/z",0.85388,-0.22789
"270.43_257.2269m/z",0.85389,-0.22787
"397.96_1600.2129m/z",1.171,0.22779
"641.84_1051.7322m/z",0.85399,-0.22772
"380.62_826.5961m/z",0.85406,-0.22759
"195.94_419.3512m/z",0.85409,-0.22755
"352.68_631.5578m/z",0.85413,-0.22747
"622.9_894.7106m/z",0.85419,-0.22737
"106.06_494.3245m/z",0.85422,-0.22733
"120.66_507.3281m/z",0.85423,-0.2273
"145.87_454.3896m/z",1.1705,0.22719
"357.35_927.5327m/z",1.1705,0.22714
"422.6_854.6288m/z",1.1702,0.22681
"391.57_561.4603m/z",1.1702,0.22675
"633.86_287.274m/z",0.85457,-0.22672
"427.05_752.5602m/z",0.85458,-0.22672
"644.81_1134.6315m/z",0.85464,-0.22661
"Lysine",0.85469,-0.22653
"430.7_812.6737m/z",1.1699,0.22634
"368.53_1120.4626m/z",0.85489,-0.2262
"660.78_1149.7066m/z",0.85494,-0.2261
"366.02_1574.1579m/z",1.1696,0.22603
"435.26_842.5314m/z",0.85499,-0.22601
"357.47_761.5812m/z",1.1694,0.22571
"632.26_884.7804m/z",1.1692,0.22557
"357.92_1500.1599m/z",0.85526,-0.22556
"421.46_238.8911m/z",0.85528,-0.22554
"456.25_423.1605m/z",1.1692,0.2255
"353.82_605.5512m/z",1.1692,0.2255
"409.83_1074.5151m/z",0.8553,-0.22549
"336.93_851.5569m/z",0.85531,-0.22548
"364.65_824.5817m/z",1.1692,0.22547
"396.82_794.5699m/z",0.85537,-0.22539
"TG(53:3)",0.85548,-0.22519
"405.26_870.558m/z",1.1689,0.22514
"333.51_401.771m/z",1.1689,0.22512
"608.53_880.7486m/z",0.85553,-0.22512
"478.38_860.6936m/z",0.85553,-0.2251
"208.95_284.267m/z",0.85555,-0.22508
"499.03_536.4385m/z",0.85559,-0.22502
"286.17_378.3272m/z",1.1688,0.22498
"357.7_1516.9704m/z",1.1687,0.22487
"325.98_801.5851m/z",1.1686,0.22482
"121.35_257.6496m/z",1.1685,0.2246
"465.15_884.6349m/z",0.85589,-0.2245
"369.44_843.6377m/z",1.1684,0.2245
"420.77_854.6276m/z",0.85592,-0.22445
"517.51_617.6064m/z",0.85593,-0.22444
"459.67_905.6827m/z",1.1683,0.22438
"370.58_473.3995m/z",0.85602,-0.22428
"273.85_408.3349m/z",1.168,0.22406
"417.13_813.6216m/z",0.85621,-0.22397
"483.63_647.6172m/z",1.1678,0.22379
"430.7_811.6704m/z",1.1678,0.22375
"335.34_1465.1493m/z",0.85643,-0.2236
"387.01_1529.1763m/z",1.1676,0.22355
"432.98_600.5734m/z",1.1675,0.22342
"355.87_1515.127m/z",0.8566,-0.22331
"99.44_640.3016m/z",0.85662,-0.22327
"419.64_724.5254m/z",1.1672,0.22309
"345.6_852.5693m/z",0.85677,-0.22302
"471.54_924.6634m/z",1.167,0.22279
"473.36_623.5623m/z",1.1669,0.22273
"335.34_747.5651m/z",0.85704,-0.22257
"386.78_1494.1688m/z",0.85707,-0.22251
"333.28_401.267m/z",1.1667,0.2225
"442.1_798.654m/z",1.1667,0.22242
"638.19_890.8103m/z",0.85722,-0.22227
"121.35_516.309m/z",1.1665,0.22218
"613.78_878.7313m/z",1.1665,0.22215
"309.56_676.5465m/z",1.1665,0.22214
"348.11_732.5548m/z",0.85729,-0.22214
"502.22_773.6537m/z",0.85732,-0.22209
"470.4_812.6738m/z",1.1663,0.22196
"99.44_715.2818m/z",1.1663,0.22191
"Citric acid",0.8575,-0.2218
"106.52_401.3458m/z",1.1662,0.22178
"Cer(d19:1/24:0)",0.85755,-0.22171
"386.55_1578.1859m/z",0.85755,-0.22171
"396.59_906.5625m/z",0.85762,-0.22159
"638.19_888.8033m/z",0.85764,-0.22156
"471.77_606.6167m/z",1.1659,0.22142
"L2PL",1.1658,0.22135
"128.76_295.1904m/z",1.1658,0.22133
"543.74_646.6501m/z",0.85788,-0.22115
"388.15_762.4928m/z",1.1656,0.22106
"342.41_396.7618m/z",0.85798,-0.22098
"613.78_894.7061m/z",1.1655,0.22097
"397.28_1546.1848m/z",0.858,-0.22095
"436.17_659.5079m/z",1.1654,0.22085
"478.38_861.6964m/z",0.8581,-0.22078
"315.49_577.5196m/z",0.85814,-0.22072
"LPC(17:0/0:0)",0.85817,-0.22067
"210.32_593.4781m/z",0.85824,-0.22055
"392.94_820.6229m/z",1.1652,0.22052
"270.89_385.3464m/z",1.1651,0.22044
"409.83_834.6008m/z",0.8583,-0.22044
"114.73_571.3597m/z",1.165,0.22032
"171.19_516.3791m/z",1.165,0.2203
"138.34_527.3798m/z",0.85839,-0.2203
"327.58_772.5496m/z",1.1649,0.22024
"320.96_520.5089m/z",1.1648,0.22007
"424.77_813.622m/z",0.85856,-0.22001
"435.72_606.5556m/z",1.1645,0.21969
"359.75_890.585m/z",0.85878,-0.21964
"73.89_617.2723m/z",0.85879,-0.21962
"282.98_408.3377m/z",0.8588,-0.21961
"293.93_891.4642m/z",0.85891,-0.21942
"120.89_637.3314m/z",1.1642,0.21935
"400.7_718.5755m/z",0.85898,-0.2193
"397.96_1618.183m/z",1.1641,0.21925
"432.52_801.6481m/z",1.1641,0.21917
"661.69_938.8168m/z",1.1641,0.21915
"644.81_880.8197m/z",0.85908,-0.21914
"121.35_519.3291m/z",1.164,0.21907
"620.62_866.731m/z",0.85919,-0.21895
"301.0_880.5097m/z",1.1639,0.21894
"280.24_691.5386m/z",1.1639,0.21892
"70.69_844.0842m/z",0.85927,-0.21882
"357.47_758.4426m/z",1.1638,0.2188
"533.02_667.6434m/z",0.85928,-0.21879
"462.41_903.7044m/z",1.1638,0.21879
"357.47_1503.1282m/z",1.1637,0.21872
"526.86_856.7162m/z",1.1637,0.21871
"386.55_858.5914m/z",0.85939,-0.21861
"120.66_716.294m/z",0.85947,-0.21849
"461.04_1101.5645m/z",0.8595,-0.21844
"627.47_856.7376m/z",0.8595,-0.21843
"645.04_576.5079m/z",0.8595,-0.21842
"426.59_827.5749m/z",1.1634,0.21835
"133.55_384.3348m/z",1.1633,0.21828
"288.46_595.4828m/z",1.1633,0.21825
"270.43_386.3504m/z",1.1633,0.21824
"459.22_1638.3364m/z",0.85962,-0.21823
"478.38_475.3379m/z",0.85967,-0.21815
"128.76_564.3662m/z",1.1632,0.21815
"121.12_619.3211m/z",1.1632,0.21813
"402.98_715.5547m/z",0.85968,-0.21812
"335.34_748.5682m/z",0.85972,-0.21807
"641.84_848.2938m/z",1.1632,0.21804
"495.37_828.6863m/z",1.1631,0.21797
"620.39_843.7442m/z",0.85993,-0.21771
"317.31_908.5403m/z",0.85993,-0.21771
"368.98_845.5991m/z",0.86006,-0.21749
"434.8_406.7929m/z",0.86006,-0.21749
"TBPN",0.86006,-0.21749
"TPAB",0.86007,-0.21748
"387.47_583.51m/z",0.8601,-0.21742
"632.26_901.8068m/z",1.1625,0.21727
"354.05_903.605m/z",1.1625,0.21722
"365.79_771.5742m/z",0.86022,-0.21722
"437.31_815.6377m/z",1.1624,0.21714
"PC(O-16:0/18:2)",1.1624,0.21713
"342.41_388.7638m/z",0.86034,-0.21703
"120.66_717.2974m/z",0.8604,-0.21693
"121.12_258.1533m/z",1.1622,0.21686
"378.11_905.682m/z",1.1622,0.21684
"459.22_1205.0587m/z",1.1622,0.2168
"661.92_951.7807m/z",1.1621,0.21674
"121.35_438.2256m/z",1.1621,0.21673
"336.71_1409.1372m/z",0.86071,-0.21641
"365.79_791.5788m/z",0.86073,-0.21636
"427.05_753.5635m/z",0.86076,-0.21632
"90.77_509.3071m/z",1.1618,0.21631
"629.29_576.5077m/z",0.86084,-0.21618
"345.83_255.2323m/z",0.86085,-0.21617
"381.53_790.5741m/z",1.1616,0.21609
"396.82_795.5732m/z",0.86092,-0.21605
"PE(36:1); PE(18:0/18:1) | PE(18:1/18:0)",1.1615,0.21601
"418.04_734.6055m/z",1.1614,0.2159
"431.38_808.6403m/z",1.1613,0.21579
"461.5_786.6568m/z",1.1613,0.21577
"387.92_1557.1979m/z",1.1612,0.21559
"427.27_611.5411m/z",0.86121,-0.21557
"308.41_589.4607m/z",1.1611,0.21554
"627.69_623.5045m/z",1.1611,0.21553
"326.9_1042.4599m/z",0.86125,-0.2155
"330.77_831.5745m/z",0.86127,-0.21546
"629.29_575.5043m/z",0.86128,-0.21544
"222.87_549.4102m/z",1.161,0.21534
