"","Fold Change","log2(FC)"
"278.87_624.5075m/z",0.82939,-0.26988
"349.25_403.7838m/z",1.2057,0.26986
"276.82_753.5397m/z",1.2056,0.2698
"409.83_954.5594m/z",1.2056,0.26977
"111.99_674.3045m/z",0.82947,-0.26974
"533.02_632.6345m/z",0.82953,-0.26964
"306.59_389.2667m/z",0.82954,-0.26961
"357.7_758.7804m/z",1.2055,0.26958
"496.52_814.6892m/z",1.2055,0.26957
"145.41_539.3551m/z",1.2054,0.26949
"676.17_958.8816m/z",1.2053,0.26944
"Creatinine",1.2053,0.26942
"326.67_943.6038m/z",0.82968,-0.26937
"421.46_238.8911m/z",1.2052,0.26925
"183.39_421.3645m/z",0.82982,-0.26912
"PC(18:0/20:3)",1.205,0.26908
"435.72_1008.8957m/z",0.82987,-0.26905
"402.29_778.5954m/z",1.205,0.26903
"430.7_813.6769m/z",1.205,0.26903
"416.44_522.3558m/z",1.2049,0.26889
"357.7_758.9009m/z",1.2049,0.26886
"337.39_489.4369m/z",1.2047,0.26869
"641.84_846.2944m/z",1.2047,0.26865
"458.3_159.9757m/z",1.2047,0.26864
"207.12_574.4561m/z",0.83024,-0.2684
"128.76_273.1754m/z",1.2043,0.26818
"400.93_792.6493m/z",1.2042,0.2681
"357.24_1541.8816m/z",1.2042,0.26803
"328.26_960.5207m/z",1.2041,0.26801
"430.92_845.6646m/z",1.2041,0.26799
"464.01_675.5084m/z",0.83048,-0.26799
"425.68_428.8218m/z",0.83051,-0.26794
"556.86_824.6744m/z",0.83053,-0.2679
"120.66_581.3648m/z",1.204,0.26782
"627.24_863.7883m/z",0.83068,-0.26764
"368.3_1076.4985m/z",1.2038,0.26757
"357.7_758.9979m/z",1.2038,0.26755
"546.36_158.9748m/z",1.2037,0.26751
"315.03_423.1604m/z",1.2037,0.2675
"496.28_158.9749m/z",1.2037,0.26748
"378.57_1541.1937m/z",1.2036,0.26734
"121.12_538.3509m/z",1.2033,0.26698
"431.38_807.6367m/z",1.2032,0.26689
"365.79_771.5742m/z",0.83116,-0.2668
"336.71_523.5188m/z",1.2031,0.26677
"53.93_357.2827m/z",0.83127,-0.26662
"608.99_773.2757m/z",1.2029,0.26656
"276.82_754.5429m/z",1.2029,0.26651
"96.93_433.2191m/z",0.83138,-0.26643
"642.53_872.7218m/z",0.83146,-0.26629
"358.15_1658.0777m/z",1.2026,0.26619
"587.89_912.7655m/z",1.2026,0.26612
"109.71_655.3165m/z",1.2025,0.26605
"336.71_744.5551m/z",1.2025,0.26602
"644.35_631.623m/z",0.83162,-0.26601
"387.46_1737.0834m/z",1.2024,0.26597
"615.15_667.6235m/z",1.2024,0.26596
"604.32_862.8335m/z",1.2024,0.26594
"458.76_857.6744m/z",1.2023,0.26583
"336.93_1459.127m/z",0.83173,-0.26581
"390.2_758.6255m/z",1.2023,0.2658
"633.86_651.6082m/z",0.83178,-0.26573
"316.17_746.5343m/z",1.2022,0.2657
"357.7_1518.143m/z",1.2022,0.2657
"465.38_576.5718m/z",1.2022,0.26563
"83.93_594.9321m/z",1.2021,0.26558
"221.5_581.4372m/z",1.202,0.2654
"328.26_959.5173m/z",1.2019,0.26532
"269.97_581.3359m/z",1.2019,0.26531
"443.7_411.826m/z",1.2017,0.26511
"287.77_853.4868m/z",1.2017,0.26509
"387.24_856.5468m/z",1.2017,0.26506
"496.28_873.706m/z",1.2017,0.26504
"637.74_893.8565m/z",1.2016,0.26494
"412.79_421.8061m/z",0.83249,-0.26449
"613.78_879.735m/z",1.2012,0.26445
"163.21_519.4001m/z",1.2012,0.26443
"629.75_875.908m/z",0.83254,-0.26441
"496.52_798.6939m/z",1.2011,0.26438
"661.46_933.8628m/z",0.83257,-0.26436
"402.3_562.5529m/z",0.83258,-0.26434
"459.45_1221.0625m/z",1.2011,0.26431
"94.42_388.2519m/z",1.201,0.26426
"270.43_339.3457m/z",1.201,0.2642
"336.25_703.456m/z",1.2009,0.26409
"332.14_445.3681m/z",1.2008,0.26398
"L6TG",1.2007,0.2639
"90.77_590.2842m/z",1.2007,0.26385
"430.92_184.0739m/z",1.2006,0.2638
"464.01_659.5173m/z",0.83291,-0.26376
"357.47_763.5893m/z",1.2006,0.26371
"662.83_958.8756m/z",0.83295,-0.26371
"402.29_779.5988m/z",1.2005,0.26364
"365.56_1618.1774m/z",0.83299,-0.26363
"92.37_623.4506m/z",1.2003,0.26342
"426.59_827.5749m/z",1.2003,0.2634
"608.99_772.2749m/z",1.2,0.26308
"661.69_937.8127m/z",0.83334,-0.26303
"293.93_465.3097m/z",1.2,0.26302
"387.69_484.2836m/z",0.83336,-0.26299
"615.83_905.7518m/z",1.2,0.26298
"614.0_873.6644m/z",1.1999,0.26291
"506.78_819.7221m/z",1.1997,0.26265
"499.03_537.442m/z",0.83363,-0.26251
"378.8_719.5791m/z",1.1994,0.26235
"627.47_855.7346m/z",0.83377,-0.26227
"257.2_381.3153m/z",1.1994,0.26226
"457.62_826.5363m/z",0.8338,-0.26223
"77.77_756.0316m/z",1.1993,0.26223
"646.86_917.8369m/z",1.1992,0.26208
"LPE(0:0/20:4)",1.1992,0.26205
"81.87_437.2095m/z",1.1991,0.26199
"376.97_823.6059m/z",0.83394,-0.26199
"533.25_666.6397m/z",0.834,-0.26188
"366.48_738.5063m/z",1.199,0.26187
"660.78_928.772m/z",0.83402,-0.26185
"335.34_1503.1052m/z",1.199,0.26179
"611.5_847.6303m/z",0.83417,-0.26159
"163.44_580.3962m/z",1.1988,0.26155
"337.85_432.3875m/z",1.1988,0.26154
"318.0_722.5892m/z",1.1987,0.26153
"398.42_787.1187m/z",1.1987,0.2615
"365.56_1567.1554m/z",1.1987,0.2615
"470.17_836.6712m/z",1.1987,0.26141
"350.4_383.7713m/z",1.1986,0.26137
"336.25_1489.1283m/z",1.1983,0.26102
"152.03_282.2799m/z",1.1983,0.26101
"465.15_884.6349m/z",1.1983,0.26094
"369.9_1572.1794m/z",1.1982,0.26092
"120.66_717.2974m/z",1.1982,0.2609
"368.53_744.6095m/z",1.1982,0.26083
"644.58_891.8219m/z",0.83466,-0.26074
"103.55_455.2196m/z",1.198,0.26062
"641.84_929.8288m/z",0.83473,-0.26062
"337.39_774.5374m/z",0.83475,-0.26058
"381.3_802.5952m/z",1.1979,0.26049
"336.25_343.2859m/z",1.1978,0.26045
"500.85_521.476m/z",1.1978,0.2604
"387.23_857.5504m/z",1.1978,0.26037
"433.21_800.6419m/z",0.83499,-0.26016
"634.31_916.8499m/z",1.1975,0.26
"613.55_997.6861m/z",1.1975,0.25998
"496.26_874.7096m/z",1.1974,0.25996
"357.47_184.0743m/z",1.1974,0.25996
"446.67_774.654m/z",1.1974,0.25985
"460.59_801.6615m/z",1.1973,0.25984
"96.93_290.655m/z",0.83523,-0.25976
"334.43_552.4241m/z",1.1972,0.25968
"386.78_837.6156m/z",0.83528,-0.25966
"451.23_536.4381m/z",0.83548,-0.25931
"352.68_928.5464m/z",0.8355,-0.2593
"350.4_689.5596m/z",1.1967,0.25908
"624.5_599.5037m/z",1.1967,0.25902
"76.85_542.426m/z",1.1965,0.25888
"59.18_811.541m/z",1.1965,0.25886
"496.52_838.6874m/z",1.1965,0.2588
"58.04_1318.9059m/z",1.1963,0.25856
"288.0_849.4565m/z",1.1963,0.25853
"406.4_553.5385m/z",1.1963,0.25852
"100.13_532.3039m/z",1.1962,0.25842
"420.32_184.074m/z",1.1961,0.25833
"647.09_1281.607m/z",1.1961,0.25832
"357.24_690.5112m/z",0.83608,-0.25829
"315.49_184.0739m/z",1.1961,0.25828
"627.47_975.6933m/z",0.83609,-0.25827
"576.94_899.7417m/z",0.83617,-0.25814
"SM(d18:1/20:1)",1.1959,0.25807
"423.85_870.6217m/z",1.1958,0.25794
"350.17_786.5592m/z",1.1957,0.25786
"340.36_918.6629m/z",0.83646,-0.25763
"675.03_955.8018m/z",0.83646,-0.25763
"256.97_382.3225m/z",1.1955,0.25761
"258.34_513.4708m/z",1.1954,0.25751
"632.03_605.5442m/z",0.83655,-0.25748
"470.4_184.0739m/z",1.1954,0.25747
"80.96_616.9451m/z",1.1952,0.25729
"638.19_894.7623m/z",0.83667,-0.25727
"379.48_730.594m/z",1.1952,0.2572
"418.27_647.6202m/z",1.195,0.25696
"546.36_654.4115m/z",1.1949,0.25694
"315.26_688.5465m/z",1.1949,0.25685
"311.84_385.2645m/z",0.83693,-0.25683
"398.19_1573.952m/z",1.1948,0.25681
"642.53_873.7226m/z",0.83694,-0.2568
"495.6_829.6859m/z",1.1948,0.25676
"77.99_396.3035m/z",1.1948,0.25675
"301.92_884.5373m/z",1.1948,0.25674
"575.57_642.5343m/z",0.83698,-0.25674
"357.47_125.0006m/z",1.1947,0.25664
"470.4_812.6738m/z",1.1945,0.25638
"406.4_552.5347m/z",1.1945,0.25636
"75.94_778.0446m/z",1.1945,0.25636
"337.85_433.3911m/z",1.1944,0.25634
"PE(20:1/20:4)",0.83725,-0.25628
"353.82_682.5624m/z",0.83726,-0.25625
"350.17_384.2752m/z",1.1944,0.25623
"470.39_409.1447m/z",1.1943,0.25621
"546.13_691.5658m/z",1.1942,0.25602
"426.13_773.5887m/z",1.1942,0.25601
"471.54_847.6888m/z",1.1942,0.256
"287.77_854.4932m/z",1.1941,0.25587
"475.19_596.594m/z",1.194,0.25585
"417.13_544.3407m/z",0.83751,-0.25583
"49.82_603.4509m/z",1.194,0.25577
"89.4_645.9668m/z",1.1939,0.25574
"72.75_704.9974m/z",1.1939,0.25574
"315.03_826.4999m/z",1.1939,0.2557
"64.76_910.6541m/z",1.1939,0.25563
"357.47_1177.8117m/z",1.1939,0.25562
"608.3_900.7849m/z",0.83763,-0.25561
"408.91_365.2177m/z",1.1938,0.2556
"463.78_816.6533m/z",1.1938,0.25558
"387.92_1590.2079m/z",1.1938,0.25555
"128.76_509.3435m/z",0.83768,-0.25553
"469.94_606.4694m/z",1.1938,0.25552
"370.13_1594.1747m/z",0.83769,-0.25552
"270.43_489.3116m/z",1.1937,0.25546
"112.68_104.1075m/z",1.1935,0.25525
"356.56_786.5835m/z",1.1935,0.25525
"398.19_788.5159m/z",1.1935,0.25524
"TPA2",1.1935,0.2552
"339.44_920.6798m/z",0.83792,-0.25512
"356.33_1637.0932m/z",1.1933,0.25498
"426.59_751.547m/z",0.83801,-0.25497
"206.67_419.3517m/z",0.83802,-0.25494
"624.05_832.8133m/z",0.83802,-0.25494
"676.17_959.885m/z",1.1933,0.25494
"418.27_629.5502m/z",1.1932,0.25489
"169.14_527.4374m/z",1.1932,0.25483
"397.05_814.6171m/z",1.1931,0.2547
"336.25_978.4329m/z",1.1929,0.25453
"371.72_1002.5214m/z",0.83829,-0.25447
"451.91_1116.7785m/z",1.1929,0.25442
"426.13_1102.5123m/z",1.1928,0.2544
"498.8_808.626m/z",1.1928,0.25435
"650.97_561.5243m/z",0.83838,-0.25433
"348.11_825.5812m/z",1.1927,0.25429
"377.66_775.5946m/z",1.1927,0.25428
"432.29_783.6385m/z",1.1927,0.25427
"472.91_794.6782m/z",0.83849,-0.25413
"88.03_399.3274m/z",1.1926,0.25411
"632.26_865.7655m/z",1.1926,0.25407
"356.33_767.5419m/z",1.1925,0.25396
"72.06_598.2384m/z",1.1921,0.25356
"453.51_449.3305m/z",0.83887,-0.25348
"VLAB",0.83895,-0.25334
"517.51_616.603m/z",0.83896,-0.25332
"VLPN",0.83899,-0.25328
"484.88_616.6029m/z",0.83903,-0.2532
"409.6_811.6071m/z",1.1918,0.25317
"441.42_850.6678m/z",1.1918,0.25313
"152.48_489.356m/z",1.1917,0.25307
"409.83_835.605m/z",1.1917,0.25306
"546.36_100.933m/z",1.1917,0.25299
"306.82_390.2737m/z",0.83915,-0.25299
"424.54_834.602m/z",1.1916,0.25295
"405.94_866.522m/z",0.83923,-0.25287
"397.28_1550.1962m/z",0.83926,-0.25281
"315.49_712.5469m/z",1.1915,0.25276
"74.12_800.0579m/z",1.1914,0.25264
"451.91_1156.7713m/z",1.1913,0.25259
"624.73_905.7505m/z",0.8394,-0.25258
"429.55_910.595m/z",1.1913,0.25251
"386.78_836.6111m/z",0.83952,-0.25236
"470.62_815.6981m/z",1.1911,0.25224
"386.55_858.5914m/z",0.83959,-0.25224
"176.44_331.2637m/z",0.83962,-0.25219
"346.74_751.5731m/z",1.191,0.25219
"128.98_382.3208m/z",1.191,0.25212
"436.63_598.4928m/z",1.1909,0.252
"329.17_883.5332m/z",1.1907,0.25175
"301.69_885.5415m/z",1.1906,0.25174
"506.78_818.7194m/z",1.1906,0.25173
"325.3_408.3373m/z",0.83995,-0.25162
"465.38_577.5749m/z",1.1903,0.2513
"329.86_634.4099m/z",0.84017,-0.25124
"95.11_1184.8467m/z",1.1901,0.25108
"397.05_1648.2216m/z",0.84027,-0.25108
"115.19_540.3541m/z",1.1901,0.25104
"141.53_254.2202m/z",0.84031,-0.25101
"Octenoylcarnitine CAR(8:1)",0.84031,-0.251
"269.97_293.1754m/z",1.1899,0.25087
"387.92_1524.1816m/z",0.84045,-0.25076
"60.78_998.709m/z",1.1898,0.25073
"346.29_837.5491m/z",0.8405,-0.25068
"489.21_861.7022m/z",1.1897,0.2506
"632.03_1026.7206m/z",1.1897,0.25059
"400.47_894.6225m/z",1.1897,0.25058
"181.46_431.3841m/z",1.1896,0.25051
"60.78_368.2797m/z",0.84065,-0.25043
"663.06_956.8658m/z",0.84065,-0.25041
"584.69_927.7735m/z",1.1895,0.2504
"387.01_1579.1686m/z",0.84071,-0.25033
"517.51_632.601m/z",0.84075,-0.25026
"96.25_995.7288m/z",1.1894,0.25024
"363.97_694.5514m/z",1.1894,0.25023
"451.23_396.3833m/z",1.1893,0.2501
"379.25_522.3493m/z",1.1893,0.2501
"614.01_877.6045m/z",1.1893,0.25007
"660.78_927.7696m/z",0.84086,-0.25006
"346.75_831.5667m/z",0.84099,-0.24984
"77.31_880.6447m/z",1.1891,0.24984
"275.45_777.501m/z",0.84107,-0.24971
"106.52_401.3458m/z",1.1889,0.24964
"471.77_801.6847m/z",0.84111,-0.24964
"442.56_184.0739m/z",1.1888,0.24946
"585.61_1001.7921m/z",0.84123,-0.24943
"346.52_566.9375m/z",1.1887,0.24941
"261.53_430.3801m/z",1.1887,0.2494
"427.05_1601.2615m/z",0.84127,-0.24935
"390.2_722.5107m/z",1.1887,0.24933
"341.5_551.4202m/z",1.1886,0.24928
"320.96_520.5089m/z",1.1886,0.24924
"Valine",1.1884,0.249
"663.06_957.8691m/z",0.84155,-0.24888
"384.96_807.5778m/z",1.1881,0.24871
"335.11_761.5805m/z",1.1881,0.24864
"181.46_430.3804m/z",1.1881,0.24861
"624.27_882.7637m/z",0.84174,-0.24855
"357.24_782.447m/z",1.1879,0.24844
"392.26_791.627m/z",1.1879,0.2484
"390.2_759.6272m/z",1.1878,0.24823
"546.13_692.5693m/z",1.1877,0.24813
"418.95_907.6372m/z",1.1876,0.2481
"345.83_904.5386m/z",0.84202,-0.24807
"381.53_905.6214m/z",1.1876,0.24807
"LPA(20:4/0:0)",1.1876,0.24807
"493.55_668.6543m/z",0.84204,-0.24804
"270.43_387.3583m/z",1.1874,0.2478
"510.66_448.4067m/z",0.8423,-0.2476
"406.18_763.5137m/z",0.84231,-0.24757
"121.35_525.3647m/z",1.1871,0.24739
"329.63_686.4415m/z",0.84242,-0.24738
"81.65_469.1987m/z",1.187,0.24729
"627.24_925.8069m/z",1.1869,0.24719
"506.78_817.7159m/z",1.1868,0.24713
"419.86_704.5546m/z",1.1868,0.2471
"459.67_1602.356m/z",0.84259,-0.2471
"335.11_762.5837m/z",1.1867,0.24691
"326.9_1042.4599m/z",0.84273,-0.24686
"616.06_603.5329m/z",0.84275,-0.24683
"298.04_423.3622m/z",1.1865,0.24673
"346.29_132.9229m/z",0.84284,-0.24666
"341.5_780.5549m/z",0.84291,-0.24655
"457.85_924.6509m/z",0.84293,-0.24652
"371.72_905.5502m/z",0.84299,-0.2464
"647.09_1147.6914m/z",1.1862,0.24637
"315.94_363.7549m/z",1.1862,0.2463
"Cer(d18:1/24:0)",0.84313,-0.24618
"302.6_520.5m/z",1.186,0.2461
"460.58_772.6407m/z",1.1859,0.24604
"420.78_775.6289m/z",1.1859,0.246
"330.09_397.2639m/z",0.8433,-0.24588
"426.13_1103.5155m/z",1.1858,0.24585
"90.77_496.3305m/z",1.1857,0.24573
"426.59_750.5437m/z",0.8434,-0.24571
"427.05_752.5602m/z",0.84342,-0.24568
"328.95_134.8941m/z",1.1856,0.24556
"90.77_412.2102m/z",1.1855,0.24552
"427.04_132.9229m/z",1.1854,0.24538
"339.9_920.6295m/z",1.1854,0.24533
"170.28_518.3926m/z",1.1854,0.24532
"432.29_784.6411m/z",1.1854,0.24532
"366.02_763.5097m/z",0.84375,-0.24512
"120.66_580.3615m/z",1.1852,0.24511
"458.53_1007.6218m/z",1.1852,0.24511
"336.71_873.549m/z",0.84377,-0.24508
"393.4_745.6206m/z",0.84377,-0.24508
"168.68_468.3771m/z",0.84379,-0.24504
"342.64_662.5312m/z",1.1851,0.24497
"625.19_913.806m/z",0.84387,-0.2449
"644.81_876.6658m/z",0.84391,-0.24484
"301.46_705.5588m/z",1.1849,0.2448
"282.98_407.3311m/z",0.84398,-0.24471
"508.61_831.7163m/z",1.1848,0.24467
"288.0_879.5017m/z",0.84403,-0.24463
"339.44_921.6834m/z",0.84408,-0.24454
"387.92_1519.9776m/z",0.84408,-0.24454
"387.47_747.5145m/z",1.1846,0.24438
"288.23_626.522m/z",0.84421,-0.24432
"369.9_815.5732m/z",1.1845,0.2443
"500.62_614.5908m/z",0.84435,-0.24408
"268.83_657.2356m/z",0.84442,-0.24396
"67.96_536.8905m/z",1.1842,0.24385
"403.89_801.5036m/z",1.1841,0.24381
"103.55_250.1373m/z",1.1841,0.24373
"507.93_792.6715m/z",0.84458,-0.2437
"158.87_565.296m/z",0.84459,-0.24368
"356.33_827.5634m/z",1.184,0.24364
"436.4_612.4743m/z",1.184,0.24364
"335.11_763.5868m/z",1.1839,0.24359
"349.94_802.5554m/z",1.1839,0.24357
"253.09_812.5188m/z",1.1838,0.24346
"642.3_626.5227m/z",0.84474,-0.24343
"390.2_757.6232m/z",1.1838,0.2434
"309.33_871.5331m/z",1.1838,0.24337
"482.95_666.6394m/z",1.1836,0.24321
"389.75_799.6057m/z",1.1836,0.24317
"588.57_751.5498m/z",0.84489,-0.24316
"644.81_883.7663m/z",0.8449,-0.24314
"460.13_1196.0492m/z",1.1835,0.24302
"420.55_743.6335m/z",1.1834,0.24298
"433.89_578.5861m/z",1.1834,0.24295
"496.52_184.0739m/z",1.1834,0.24294
"HexCer(d18:1/16:0)",0.84505,-0.24289
"60.78_1231.8561m/z",1.1832,0.24269
"597.47_874.769m/z",0.84525,-0.24256
"426.13_833.6102m/z",1.1829,0.2423
"437.31_816.641m/z",1.1829,0.2423
"425.9_849.6305m/z",1.1828,0.24226
"575.8_641.528m/z",0.84543,-0.24225
"420.55_776.6338m/z",1.1828,0.24224
"475.64_879.7044m/z",1.1828,0.24217
"629.75_874.9038m/z",1.1827,0.24208
"491.72_902.6936m/z",1.1827,0.24205
"336.02_1510.1448m/z",0.84558,-0.24199
"269.97_159.9757m/z",1.1826,0.24198
"PE(O-18:1/20:4) and/or PE(P-18:0/20:4)",0.84561,-0.24193
"397.5_1631.1992m/z",1.1826,0.24191
"596.33_931.7938m/z",1.1825,0.24183
"440.96_423.8194m/z",1.1824,0.24176
"352.91_422.7768m/z",1.1824,0.24174
"388.15_904.5363m/z",1.1824,0.24171
"Cer(d18:1/20:0)",1.1824,0.24169
"388.15_762.4928m/z",1.1824,0.24166
"460.81_771.6651m/z",1.1823,0.24161
"458.3_874.6947m/z",1.1822,0.24152
"L3CH",1.1822,0.2415
"496.52_797.6908m/z",1.1822,0.24148
"265.87_278.2234m/z",0.84598,-0.2413
"360.89_691.546m/z",0.84598,-0.2413
"420.09_857.6096m/z",1.182,0.24123
"307.27_710.5934m/z",0.84603,-0.24121
"379.48_729.5916m/z",1.1819,0.24114
"145.41_540.3664m/z",1.1818,0.24099
"389.06_698.5123m/z",1.1818,0.24093
"72.06_587.2763m/z",0.8463,-0.24075
"315.26_705.5536m/z",1.1816,0.24075
"451.23_798.6545m/z",1.1816,0.24069
"644.81_1134.6315m/z",0.84635,-0.24067
"336.25_1098.3912m/z",1.1815,0.24063
"431.15_843.6591m/z",1.1815,0.24058
"402.07_846.6384m/z",0.84642,-0.24056
"460.36_930.6168m/z",1.1814,0.2405
"464.01_660.5206m/z",0.84647,-0.24047
"351.08_551.4197m/z",1.1813,0.24041
"351.31_719.5927m/z",1.1813,0.24037
"329.18_377.2674m/z",0.84654,-0.24036
"458.99_1076.5873m/z",1.1813,0.24032
"675.95_960.8893m/z",1.1812,0.24028
"269.97_115.9202m/z",1.1812,0.24027
"386.55_839.6228m/z",0.84659,-0.24027
"379.48_520.3405m/z",1.1812,0.24025
"501.08_635.6169m/z",0.8466,-0.24024
"269.97_158.9749m/z",1.1812,0.24023
"491.72_896.7027m/z",1.1812,0.24022
"629.29_578.523m/z",0.84671,-0.24006
"315.72_770.5342m/z",0.8468,-0.23992
"623.13_908.7056m/z",0.8468,-0.23991
"315.49_672.5502m/z",1.1808,0.23979
"426.36_539.3254m/z",0.847,-0.23957
"336.02_184.074m/z",1.1805,0.23938
"472.91_800.6629m/z",0.84711,-0.23938
"455.11_848.6543m/z",1.1805,0.23937
"407.09_369.7565m/z",1.1802,0.23904
"420.32_386.288m/z",0.84738,-0.23891
"314.57_601.5188m/z",0.8474,-0.23889
"431.15_844.6625m/z",1.18,0.23885
"Tetracosenoylcarnitine CAR(24:1)",1.1801,0.23885
"355.19_904.5465m/z",0.84743,-0.23883
"48.45_646.4743m/z",1.1799,0.2387
"376.74_571.3598m/z",0.84755,-0.23863
"377.88_1568.1682m/z",0.84763,-0.2385
"PE(O-16:1/18:2) and/or PE(P-16:0/18:2)",1.1797,0.23842
"417.58_579.5354m/z",1.1797,0.2384
"Docosatetraenoic acid FA(22:4)",0.84774,-0.23831
"336.25_1085.4354m/z",1.1794,0.23811
"103.55_503.2972m/z",1.1794,0.23804
"63.62_528.4118m/z",1.1794,0.238
"402.07_624.5698m/z",1.1793,0.23798
"111.99_789.2586m/z",0.84802,-0.23783
"594.5_865.6743m/z",0.84824,-0.23745
"121.12_524.3619m/z",1.1789,0.23742
"PI(38:5); PI(18:1/20:4)_2|PI(18:/20:5)",1.1788,0.23737
"320.96_1250.7455m/z",1.1788,0.23731
"353.82_683.5659m/z",0.84834,-0.23728
"627.47_1094.6477m/z",0.84837,-0.23723
"352.22_909.5485m/z",1.1787,0.23721
"611.04_868.691m/z",0.8484,-0.23719
"361.8_682.5635m/z",0.84845,-0.23709
"145.41_226.0847m/z",1.1784,0.23683
"631.8_1027.7236m/z",1.1784,0.23678
"112.9_554.3953m/z",1.1783,0.23675
"59.41_388.306m/z",0.84869,-0.2367
"700.82_962.9129m/z",1.1783,0.23665
"409.83_834.6008m/z",1.1782,0.23662
"389.06_796.4894m/z",1.1782,0.23661
"388.15_1591.2135m/z",0.84878,-0.23654
"385.41_1572.1894m/z",0.84878,-0.23653
"112.68_578.2555m/z",1.1781,0.23648
"357.7_759.7867m/z",1.1781,0.23646
"599.75_862.7465m/z",1.1779,0.2362
"Palmitoylcarnitine CAR(16:0)",1.1778,0.23614
"269.97_100.933m/z",1.1778,0.23611
"464.01_657.505m/z",0.84903,-0.23611
"83.7_981.7124m/z",1.1777,0.236
"254.46_650.4759m/z",0.84912,-0.23596
"SulfoHexCer(d18:1/24:0(OH))",1.1776,0.23586
"290.97_561.4867m/z",1.1776,0.23581
"496.29_839.6922m/z",1.1775,0.23569
"470.4_813.686m/z",1.1774,0.23562
"LPC(O-18:0/0:0)",0.84939,-0.2355
"106.52_400.3425m/z",1.1773,0.23548
"334.43_832.5863m/z",0.8494,-0.23548
"357.24_1563.1235m/z",1.1773,0.23543
"LPC(0:0/18:1)",1.1772,0.23541
"321.19_435.3739m/z",1.1772,0.23533
"433.43_761.6527m/z",1.1771,0.23529
"384.73_928.7082m/z",0.84954,-0.23524
"346.29_838.5526m/z",0.84957,-0.23519
"386.78_1494.1688m/z",0.84957,-0.23519
"496.52_819.7137m/z",1.177,0.23509
"381.53_904.6179m/z",1.1767,0.23481
"Hexadecenoylcarnitine CAR(16:1)_2",1.1767,0.23479
"316.86_749.5507m/z",1.1767,0.23475
"623.13_871.7606m/z",0.84983,-0.23475
"354.5_834.594m/z",0.84987,-0.23468
"546.36_101.9331m/z",1.1766,0.23465
"470.85_829.6932m/z",0.84991,-0.23462
"470.4_814.6895m/z",1.1765,0.23451
"392.94_735.6277m/z",1.1764,0.23439
"427.27_905.6822m/z",1.1764,0.23436
"356.33_766.5386m/z",1.1763,0.23432
"269.06_595.4931m/z",0.85009,-0.23431
"641.84_847.2953m/z",1.1763,0.23429
"340.59_843.6038m/z",1.1763,0.23424
"424.99_866.6559m/z",0.85015,-0.23421
"496.52_832.6996m/z",1.1762,0.23407
"627.24_552.5068m/z",0.85032,-0.23392
"426.13_847.6261m/z",1.176,0.23383
"646.63_607.5564m/z",0.85038,-0.23382
"51.42_559.4248m/z",1.1759,0.2338
"301.69_895.5006m/z",1.1759,0.23374
"273.63_393.3516m/z",0.85044,-0.23372
"388.15_829.6174m/z",0.85046,-0.23368
"430.92_1201.0346m/z",1.1757,0.23346
"121.12_522.356m/z",1.1756,0.23338
"409.6_1624.2298m/z",0.85065,-0.23337
"335.34_1502.1016m/z",1.1756,0.23336
"411.65_855.6584m/z",1.1754,0.2332
"350.4_765.6021m/z",1.1754,0.23311
"151.34_567.386m/z",1.1753,0.23305
"159.33_509.3805m/z",0.85087,-0.23299
"387.01_818.9338m/z",0.85094,-0.23287
"362.26_729.5912m/z",1.1749,0.23259
"451.46_561.4418m/z",1.1746,0.23211
"426.13_846.6225m/z",1.1744,0.23196
"637.96_892.8443m/z",1.1744,0.23192
"409.6_1558.2177m/z",1.1743,0.23186
"309.33_872.5367m/z",1.1743,0.2318
"75.94_237.1496m/z",0.85158,-0.23178
"269.97_116.9271m/z",1.1743,0.23174
"462.87_444.3751m/z",0.85167,-0.23163
"427.05_760.6415m/z",0.85168,-0.23162
"LPC(P-18:0/0:0)",0.85169,-0.2316
"461.27_804.6674m/z",1.1741,0.23158
"477.24_829.7042m/z",1.1741,0.23152
"357.01_1565.1417m/z",0.85179,-0.23143
"624.96_972.7554m/z",0.85181,-0.2314
"269.97_101.9332m/z",1.174,0.23139
"346.06_905.5429m/z",0.85182,-0.23138
"77.54_879.6446m/z",1.1739,0.23127
"636.82_947.7498m/z",1.1738,0.23119
"81.87_455.2196m/z",1.1738,0.23118
"533.25_706.6821m/z",0.85216,-0.2308
"362.49_553.437m/z",0.85218,-0.23077
"496.52_831.6963m/z",1.1735,0.23077
"357.7_758.3522m/z",1.1733,0.23059
"624.96_903.7434m/z",0.85242,-0.23037
"627.24_924.8036m/z",1.1731,0.23033
"337.39_488.4344m/z",1.173,0.23022
"75.49_565.4093m/z",1.1729,0.23012
"416.22_265.2544m/z",0.85259,-0.23007
"161.84_501.3844m/z",1.1728,0.23
"56.9_1362.9327m/z",1.1727,0.22983
"SulfoHexCer(d18:1/24:1(OH))",1.1726,0.22977
"86.89_667.4772m/z",1.1726,0.22974
"472.79_410.3201m/z",1.1726,0.22965
"647.09_924.7531m/z",1.1725,0.22955
"453.74_901.6893m/z",0.85296,-0.22945
"624.73_625.5193m/z",0.85297,-0.22943
"456.71_732.5799m/z",0.85297,-0.22943
"64.53_913.6076m/z",1.1723,0.22935
"546.36_159.9757m/z",1.1723,0.22932
"578.08_958.8269m/z",0.85304,-0.22931
"336.93_1410.1241m/z",0.85308,-0.22924
"TPAB",1.1722,0.2292
