"","Fold Change","log2(FC)"
"464.92_436.8286m/z",0.95644,-0.064257
"336.25_966.4783m/z",0.95646,-0.064222
"441.19_405.3281m/z",0.95647,-0.064207
"124.42_480.3096m/z",0.95649,-0.064182
"478.84_561.4397m/z",0.95654,-0.064096
"436.17_874.6691m/z",0.95656,-0.064077
"581.96_663.4548m/z",1.0453,0.063963
"103.32_479.2967m/z",1.0453,0.06393
"341.95_909.5493m/z",1.0453,0.063864
"417.13_526.3292m/z",1.0452,0.063816
"270.43_505.3017m/z",0.95674,-0.063796
"242.03_592.47m/z",1.0452,0.063789
"442.1_798.654m/z",1.0452,0.063776
"644.81_1003.7243m/z",0.95677,-0.063751
"397.16_1592.1965m/z",1.0452,0.063733
"56.9_412.3058m/z",1.0452,0.063727
"100.13_524.3512m/z",0.95681,-0.063692
"387.92_762.5923m/z",0.95685,-0.063635
"320.74_680.5453m/z",0.9569,-0.063556
"364.42_860.5918m/z",0.95694,-0.063498
"445.07_410.8146m/z",1.045,0.063456
"633.86_147.1172m/z",0.95699,-0.063431
"453.97_790.6334m/z",1.0449,0.063389
"627.24_870.7063m/z",0.95702,-0.063375
"560.05_489.4049m/z",1.0449,0.063373
"622.68_909.7818m/z",1.0449,0.063363
"611.27_850.7695m/z",0.95703,-0.063362
"597.7_976.7489m/z",1.0449,0.063351
"395.68_710.5945m/z",0.95709,-0.063266
"603.86_858.7559m/z",1.0448,0.063263
"360.89_534.5251m/z",1.0448,0.063226
"658.27_552.5071m/z",1.0447,0.063152
"398.19_809.5905m/z",0.95717,-0.063149
"388.15_1162.8573m/z",0.95718,-0.06313
"571.23_860.6666m/z",0.95719,-0.063128
"642.53_938.7499m/z",0.9572,-0.063112
"509.06_666.6379m/z",0.95722,-0.063075
"336.25_1085.4354m/z",0.9573,-0.062961
"391.12_576.5634m/z",0.95731,-0.062943
"72.06_329.1141m/z",0.95731,-0.062941
"359.29_717.5923m/z",1.0446,0.062918
"491.5_661.5348m/z",1.0446,0.062917
"624.96_1023.7016m/z",0.95735,-0.062881
"474.05_602.5875m/z",1.0445,0.062866
"294.85_697.5262m/z",1.0445,0.062848
"325.53_857.5172m/z",0.95737,-0.062845
"622.91_946.7387m/z",0.95738,-0.062837
"644.81_877.8066m/z",1.0445,0.062828
"435.72_748.5772m/z",1.0445,0.062799
"556.86_752.6375m/z",0.95742,-0.062782
"100.13_536.3352m/z",0.95743,-0.062768
"493.09_855.7043m/z",1.0445,0.062756
"PE(36:1); PE(18:0/18:1) | PE(18:1/18:0)",1.0445,0.062752
"71.15_609.4356m/z",0.95745,-0.062736
"377.43_764.5572m/z",0.95753,-0.062607
"500.39_666.6328m/z",0.95754,-0.062601
"74.34_1346.9373m/z",0.95757,-0.062556
"441.42_850.6678m/z",0.95762,-0.06247
"326.67_888.5687m/z",0.95765,-0.062432
"541.46_710.6661m/z",0.95767,-0.062399
"633.86_257.2271m/z",0.95768,-0.062384
"599.98_900.785m/z",0.95776,-0.062259
"320.73_777.5755m/z",0.95777,-0.062252
"269.06_682.5622m/z",0.9578,-0.062197
"396.59_728.5537m/z",0.95783,-0.062163
"78.45_688.5209m/z",0.95789,-0.062072
"333.74_800.5721m/z",1.0439,0.062004
"613.78_879.735m/z",0.95794,-0.061997
"436.4_673.4953m/z",0.95796,-0.061957
"611.27_847.1047m/z",1.0439,0.061922
"271.8_367.3364m/z",0.958,-0.061899
"430.7_630.6102m/z",0.95801,-0.061886
"659.41_914.8908m/z",1.0438,0.061842
"644.81_883.7663m/z",1.0438,0.061834
"510.89_543.4883m/z",1.0438,0.061819
"377.66_734.896m/z",1.0437,0.061734
"441.42_406.3328m/z",0.95815,-0.061673
"631.8_1027.7236m/z",1.0437,0.061653
"359.29_718.5957m/z",1.0437,0.06165
"627.7_848.7718m/z",1.0437,0.061648
"624.05_902.8015m/z",0.95818,-0.061629
"446.21_602.5871m/z",1.0436,0.061594
"630.2_339.2902m/z",1.0436,0.06159
"629.75_1252.5747m/z",0.95827,-0.061498
"430.24_795.6655m/z",0.95829,-0.061469
"617.88_910.7875m/z",0.9583,-0.061448
"SM(d18:1/20:1)",0.95832,-0.061428
"491.72_896.7027m/z",1.0435,0.061407
"340.59_718.5459m/z",0.95838,-0.061329
"387.69_797.617m/z",0.9584,-0.061296
"346.52_1132.8728m/z",1.0434,0.06129
"72.06_477.1898m/z",1.0434,0.061268
"131.04_276.208m/z",0.95842,-0.061263
"460.81_874.6697m/z",0.95847,-0.061199
"583.32_939.692m/z",1.0433,0.06119
"400.47_749.5312m/z",0.95849,-0.061165
"652.56_934.8739m/z",1.0433,0.061157
"406.18_763.5137m/z",0.95851,-0.061134
"483.52_662.6088m/z",1.0433,0.061085
"195.6_649.5149m/z",0.9586,-0.061005
"431.61_587.0034m/z",0.95862,-0.060974
"640.7_846.7063m/z",0.95862,-0.060971
"268.83_657.2356m/z",0.95864,-0.060935
"357.7_759.0772m/z",1.0431,0.06087
"505.41_895.7001m/z",0.95871,-0.060826
"302.6_704.5667m/z",0.95874,-0.060789
"644.81_876.8032m/z",1.043,0.060745
"TG(48:0)",1.043,0.060721
"629.75_875.0152m/z",1.0429,0.060636
"128.76_509.3435m/z",1.0429,0.060533
"367.85_747.5743m/z",1.0428,0.060532
"328.72_573.4876m/z",1.0428,0.06049
"356.21_963.4906m/z",0.95895,-0.060478
"629.52_858.765m/z",0.95899,-0.060418
"320.74_1006.6682m/z",0.95903,-0.060355
"269.97_366.3743m/z",0.95904,-0.060332
"SulfoHexCer(d18:2/22:0)",0.95906,-0.060313
"195.49_573.4508m/z",0.95911,-0.060237
"472.22_868.7343m/z",0.95915,-0.060174
"288.91_594.4855m/z",0.95922,-0.060061
"627.24_869.7026m/z",0.95923,-0.060055
"616.06_883.7678m/z",1.0424,0.059951
"500.17_648.6257m/z",1.0424,0.059942
"307.05_278.2238m/z",0.95934,-0.059892
"415.07_775.5471m/z",0.95937,-0.059844
"430.7_610.0232m/z",0.9594,-0.059802
"302.6_488.894m/z",0.95944,-0.059728
"613.32_804.7813m/z",1.0423,0.059725
"474.05_603.5906m/z",1.0422,0.059658
"426.82_761.6443m/z",1.0421,0.059553
"635.0_841.8248m/z",0.95961,-0.05948
"461.5_605.6066m/z",0.95965,-0.059425
"116.1_428.3643m/z",1.042,0.059401
"632.26_902.8101m/z",1.042,0.059354
"430.7_609.0159m/z",0.95974,-0.059285
"426.82_810.6018m/z",0.95978,-0.059217
"419.64_410.3077m/z",0.95986,-0.059107
"426.59_1574.2683m/z",0.95989,-0.059056
"500.17_613.608m/z",0.95989,-0.059054
"PE(O-20:1/20:4) and/or PE(P-20:0/20:4)",0.9599,-0.059045
"346.29_864.6241m/z",0.9599,-0.059038
"470.4_814.6895m/z",0.95991,-0.059025
"606.93_891.6939m/z",0.95996,-0.058954
"399.56_1504.1739m/z",0.95996,-0.058953
"377.88_1552.1694m/z",0.95997,-0.058941
"430.7_629.6069m/z",0.96001,-0.058878
"PC(O-16:0/18:2)",1.0417,0.058873
"473.59_662.6089m/z",1.0416,0.058826
"371.04_812.6073m/z",1.0416,0.058823
"357.47_761.5812m/z",0.96007,-0.058783
"103.32_494.2879m/z",1.0415,0.058633
"639.56_973.7657m/z",0.96021,-0.058574
"346.06_804.5552m/z",0.96024,-0.058536
"389.06_1517.2048m/z",0.96027,-0.058495
"336.25_905.6819m/z",0.96028,-0.058479
"Cholesterol",0.96028,-0.058468
"SM(d18:2/16:0)_1",0.96029,-0.058465
"314.12_881.517m/z",0.96033,-0.058405
"346.06_805.5602m/z",0.96035,-0.058361
"TG(52:2)",1.0413,0.058349
"345.6_865.5787m/z",0.96037,-0.058336
"470.4_811.6704m/z",0.9604,-0.058294
"315.94_493.3409m/z",1.0412,0.058283
"533.25_648.6289m/z",0.96045,-0.058222
"72.06_465.186m/z",0.96048,-0.058165
"329.86_795.5395m/z",1.0411,0.058142
"200.5_433.3668m/z",0.96051,-0.058124
"644.81_878.81m/z",1.0411,0.058117
"629.29_579.5268m/z",1.0411,0.058087
"330.09_714.4723m/z",0.96054,-0.058082
"470.17_836.6712m/z",0.96055,-0.058067
"488.99_844.6826m/z",0.96059,-0.058012
"387.92_782.5696m/z",0.96059,-0.058008
"302.6_701.5597m/z",0.96059,-0.058003
"366.48_576.5079m/z",0.96062,-0.057956
"483.63_647.6172m/z",1.041,0.057922
"270.43_370.3554m/z",0.96073,-0.057792
"302.6_489.9021m/z",0.96075,-0.057771
"379.48_520.3405m/z",1.0408,0.057755
"629.29_578.523m/z",0.96092,-0.057516
"533.02_673.6305m/z",1.0407,0.057513
"409.83_750.6198m/z",0.96095,-0.057467
"545.91_677.5972m/z",0.96099,-0.057414
"430.7_628.6036m/z",0.96101,-0.057382
"325.75_858.5238m/z",0.96102,-0.057368
"428.87_610.5335m/z",0.96103,-0.057341
"612.18_623.5041m/z",0.96105,-0.057318
"294.84_657.5334m/z",1.0404,0.057133
"357.7_1517.14m/z",1.0404,0.057116
"361.58_730.5803m/z",1.0404,0.057089
"73.66_591.2565m/z",0.96129,-0.056954
"406.4_553.5385m/z",0.9613,-0.056935
"89.4_1083.7814m/z",0.96134,-0.056884
"588.57_663.4544m/z",0.96134,-0.056877
"270.43_369.3518m/z",1.0402,0.056876
"402.98_721.5945m/z",1.0402,0.056814
"302.6_702.5631m/z",0.9614,-0.056793
"436.17_618.5153m/z",0.96141,-0.056782
"533.25_664.6248m/z",0.96141,-0.056776
"431.38_588.5126m/z",0.96144,-0.056724
"387.69_1526.1808m/z",1.0401,0.056714
"270.43_382.866m/z",0.96148,-0.056676
"390.89_574.5567m/z",0.96148,-0.056673
"382.22_744.5912m/z",1.0401,0.056653
"433.21_798.6385m/z",0.9615,-0.05664
"357.92_1501.1619m/z",0.9615,-0.056639
"376.97_830.5281m/z",1.04,0.056638
"533.25_709.7007m/z",1.0399,0.056474
"392.94_820.6229m/z",1.0399,0.056472
"159.33_509.3805m/z",0.96164,-0.056425
"483.63_646.6137m/z",1.0399,0.056411
"478.84_943.627m/z",0.96166,-0.056397
"TG(50:2)",1.0399,0.056393
"356.1_1463.1575m/z",0.96167,-0.056382
"381.31_769.5947m/z",0.96168,-0.056376
"464.24_780.5913m/z",0.96173,-0.05629
"465.38_772.6408m/z",0.96175,-0.056263
"367.85_801.5852m/z",0.96176,-0.056257
"326.21_908.5386m/z",0.96176,-0.056255
"326.89_944.4883m/z",0.96176,-0.05625
"270.2_546.4899m/z",0.96177,-0.056243
"464.92_876.686m/z",1.0397,0.056222
"253.09_646.4997m/z",1.0397,0.05622
"430.7_631.6122m/z",0.96188,-0.056071
"270.43_622.7833m/z",0.96198,-0.055923
"502.22_774.6579m/z",1.0395,0.05591
"388.15_915.486m/z",0.96201,-0.055876
"381.53_790.5741m/z",0.96202,-0.055868
"378.11_1527.1675m/z",0.96206,-0.0558
"616.52_939.8145m/z",1.0394,0.055793
"173.7_560.402m/z",0.96211,-0.055721
"295.07_523.3518m/z",1.0394,0.055712
"121.57_541.3641m/z",0.96214,-0.055683
"336.25_957.4516m/z",0.96217,-0.055632
"346.52_1114.8629m/z",0.96217,-0.055632
"253.09_645.4971m/z",1.0393,0.055604
"160.7_355.2847m/z",1.0393,0.055557
"611.5_812.7222m/z",1.0393,0.05555
"270.43_371.359m/z",0.96226,-0.055503
"443.7_543.441m/z",0.96227,-0.055493
"378.34_953.8426m/z",0.96227,-0.055487
"641.84_934.7858m/z",0.96228,-0.055475
"430.7_601.0188m/z",0.96231,-0.055427
"436.63_598.4928m/z",0.96233,-0.055392
"456.71_752.5526m/z",1.0391,0.055388
"510.89_544.4918m/z",1.0391,0.05538
"669.56_972.9418m/z",0.96234,-0.055374
"399.56_1505.1772m/z",0.96237,-0.055335
"644.81_879.8141m/z",1.0391,0.05531
"327.81_852.5176m/z",0.96239,-0.055309
"502.22_904.7167m/z",0.96247,-0.055193
"333.97_599.5036m/z",0.9625,-0.05514
"459.22_1205.0587m/z",0.96254,-0.055077
"614.0_838.7387m/z",0.96255,-0.055072
"277.51_276.2083m/z",0.96256,-0.055049
"611.27_854.7218m/z",0.96257,-0.05504
"352.91_413.2679m/z",0.96257,-0.055034
"357.7_1516.9704m/z",0.96258,-0.055018
"137.2_350.2481m/z",0.96258,-0.055014
"628.38_975.822m/z",0.96261,-0.054982
"357.47_762.5832m/z",0.96261,-0.054976
"627.7_850.7785m/z",1.0388,0.054915
"342.18_653.5508m/z",1.0388,0.05491
"139.02_429.377m/z",1.0388,0.054857
"642.76_854.8018m/z",1.0388,0.05485
"62.48_602.429m/z",0.96272,-0.054817
"294.39_506.4575m/z",0.96275,-0.054768
"336.71_850.5537m/z",0.96278,-0.054719
"403.89_618.6186m/z",1.0387,0.054715
"336.71_1448.13m/z",1.0386,0.054602
"611.5_846.6328m/z",1.0383,0.054285
"477.01_827.7008m/z",0.96311,-0.054222
"377.66_772.5865m/z",0.96318,-0.05412
"611.5_811.7198m/z",1.0382,0.054071
"627.24_871.7072m/z",0.96322,-0.054059
"629.52_1001.7085m/z",0.96324,-0.054026
"387.92_783.573m/z",0.96326,-0.053999
"500.17_722.676m/z",1.038,0.053772
"462.87_1009.9005m/z",0.96343,-0.053754
"382.33_745.5945m/z",1.0379,0.05371
"546.59_670.6359m/z",1.0379,0.053652
"379.25_531.5332m/z",0.9635,-0.053646
"326.44_935.5657m/z",0.9635,-0.053644
"374.0_397.2817m/z",0.96351,-0.053623
"464.01_645.5334m/z",1.0379,0.053601
"197.77_538.4235m/z",1.0378,0.05358
"644.81_1143.6445m/z",0.96356,-0.053551
"398.53_1595.2023m/z",0.96356,-0.053549
"Hydroxydecanoylcarnitine CAR(10:0-OH)",1.0378,0.053505
"LPE(0:0/18:2)",1.0377,0.053384
"359.07_1551.1558m/z",0.9637,-0.053345
"641.16_827.7809m/z",1.0377,0.053329
"644.81_859.777m/z",1.0376,0.053261
"388.15_1013.4607m/z",0.96379,-0.053209
"645.72_603.4431m/z",1.0376,0.053201
"509.06_706.6349m/z",0.96382,-0.053162
"627.24_552.5068m/z",0.96385,-0.053122
"330.09_387.2516m/z",0.96385,-0.053113
"329.4_813.5491m/z",0.96387,-0.053094
"432.98_799.6417m/z",0.96392,-0.053022
"307.27_843.6035m/z",0.96398,-0.052924
"627.7_849.7754m/z",1.0374,0.052908
"653.25_954.8498m/z",0.964,-0.052894
"491.27_820.6633m/z",1.0373,0.052795
"121.35_544.3382m/z",0.96407,-0.052787
"357.93_720.556m/z",1.0372,0.052752
"57.58_1084.7581m/z",0.96411,-0.05273
"594.28_946.7844m/z",1.0372,0.052669
"439.37_563.5042m/z",1.0372,0.052668
"286.63_823.4412m/z",0.96416,-0.052651
"613.55_998.6882m/z",0.96418,-0.052632
"632.26_903.8138m/z",1.0371,0.052574
"556.63_945.7867m/z",1.0371,0.052572
"152.48_421.3586m/z",0.96423,-0.052551
"302.6_815.5328m/z",0.96424,-0.05253
"458.08_867.6694m/z",1.0371,0.052522
"406.26_832.6068m/z",1.037,0.052466
"315.26_687.5441m/z",1.037,0.052426
"277.51_275.2012m/z",1.0369,0.052254
"473.14_842.67m/z",0.96445,-0.052216
"417.58_579.5354m/z",0.96452,-0.052124
"611.5_830.733m/z",1.0368,0.052123
"473.82_605.6059m/z",0.96452,-0.052112
"370.13_1577.1757m/z",0.96463,-0.051954
"460.36_789.6765m/z",1.0366,0.051817
"411.65_614.5874m/z",1.0365,0.051745
"458.99_796.6789m/z",0.96479,-0.051706
"505.41_842.7191m/z",0.96482,-0.051667
"613.78_875.7824m/z",0.96484,-0.051631
"472.91_792.6724m/z",0.96486,-0.051603
"326.67_653.5509m/z",0.96489,-0.051561
"491.72_910.6906m/z",1.0363,0.051508
"545.91_675.5904m/z",0.965,-0.051396
"425.22_604.5943m/z",1.0363,0.051382
"380.62_795.6108m/z",0.96502,-0.051372
"509.06_707.6382m/z",1.0362,0.051293
"SulfoHexCer(d18:1/24:0(OH))",0.96508,-0.051284
"326.67_654.5542m/z",0.96509,-0.051268
"442.33_801.6765m/z",1.0361,0.051197
"335.11_1589.138m/z",1.0361,0.051168
"326.44_885.5463m/z",0.96516,-0.051166
"616.74_1143.6598m/z",1.0361,0.051149
"394.77_888.5156m/z",0.96519,-0.051111
"426.59_827.5749m/z",0.96521,-0.051087
"388.83_1561.1894m/z",0.96521,-0.051083
"SM(d18:2/24:1)",0.96522,-0.051077
"591.54_855.6533m/z",1.036,0.051032
"121.35_554.345m/z",0.96527,-0.050993
"302.6_703.5659m/z",0.96533,-0.050908
"469.94_610.586m/z",0.96537,-0.050843
"491.5_618.6172m/z",1.0358,0.050794
"605.11_972.803m/z",0.96542,-0.050777
"295.53_595.473m/z",0.96545,-0.050722
"418.95_907.6372m/z",0.96548,-0.050682
"435.72_605.5513m/z",1.0357,0.050614
"340.36_863.6298m/z",0.96553,-0.050611
"421.46_396.7978m/z",1.0356,0.050475
"396.14_1557.2069m/z",1.0356,0.05047
"398.19_1575.2101m/z",1.0356,0.050465
"407.32_775.6056m/z",0.96563,-0.050463
"336.02_1511.148m/z",0.96571,-0.050331
"SulfoHexCer(d18:1/24:1(OH))",0.96575,-0.050272
"627.47_856.7376m/z",0.96576,-0.050256
"597.47_877.7197m/z",1.0354,0.050212
"309.56_676.5465m/z",1.0354,0.050123
"340.59_842.6005m/z",0.96588,-0.050086
"627.47_813.7334m/z",0.96588,-0.050081
"421.46_397.3003m/z",1.0353,0.050072
"342.64_661.5281m/z",0.9659,-0.050053
"629.52_857.7613m/z",0.96602,-0.04988
"649.14_949.7656m/z",1.0352,0.049875
"641.84_1051.7322m/z",0.96602,-0.049873
"242.03_593.4746m/z",1.0352,0.049858
"357.7_1166.813m/z",1.0352,0.049845
"594.5_827.7133m/z",1.0351,0.049819
"644.81_1254.5911m/z",0.96606,-0.049818
"533.25_631.622m/z",0.96607,-0.049799
"436.17_791.5548m/z",0.96608,-0.049782
"60.78_507.3675m/z",0.9661,-0.049755
"173.93_503.4073m/z",0.96614,-0.049689
"263.59_698.5568m/z",1.035,0.049682
"LPE(22:6/0:0)",1.035,0.049654
"357.7_760.0817m/z",1.035,0.049638
"SM(d16:1/24:0)",1.035,0.049565
"486.93_828.6955m/z",0.96624,-0.049547
"269.06_522.5156m/z",0.9663,-0.049463
"340.59_885.6119m/z",0.96633,-0.049406
"407.54_599.5041m/z",0.96637,-0.049356
"433.21_800.6419m/z",0.96637,-0.049353
"472.68_784.6698m/z",1.0348,0.049342
"340.36_918.6629m/z",0.96645,-0.049227
"208.49_277.2166m/z",1.0347,0.049225
"594.28_866.6783m/z",0.9665,-0.049152
"211.46_592.4674m/z",1.0346,0.049092
"V1CH",0.96655,-0.04908
"400.93_892.6173m/z",1.0346,0.049075
"604.88_956.8101m/z",1.0346,0.049062
"640.93_831.7335m/z",1.0346,0.049034
"441.19_403.8156m/z",0.96664,-0.048945
"579.45_926.7627m/z",1.0345,0.048942
"365.79_771.5742m/z",1.0345,0.048941
"320.96_521.5123m/z",1.0345,0.048926
"533.25_630.6187m/z",0.96667,-0.048906
"622.9_894.7106m/z",1.0344,0.048864
"360.66_676.4559m/z",0.9667,-0.048854
"611.95_998.8205m/z",0.96672,-0.048836
"466.52_424.8277m/z",0.9669,-0.048563
"320.96_1250.7455m/z",1.0342,0.048559
"83.24_270.1526m/z",0.9669,-0.048556
"295.76_627.526m/z",0.9669,-0.048556
"366.25_746.5122m/z",0.96691,-0.048552
"403.89_795.6091m/z",1.0342,0.048533
"PC(O-24:0/20:4)",1.0342,0.048506
"270.43_905.6808m/z",0.96694,-0.048506
"103.55_248.6265m/z",0.96694,-0.048497
"622.9_893.7121m/z",0.96698,-0.048442
"150.2_375.2672m/z",0.96702,-0.048378
"629.75_1142.6314m/z",0.96707,-0.048308
"325.98_697.5645m/z",1.034,0.048219
"397.05_1593.2112m/z",1.034,0.048204
"387.92_125.0005m/z",0.96715,-0.048193
"387.92_1520.1689m/z",0.96716,-0.048178
"106.06_494.3245m/z",0.96718,-0.048147
"393.4_562.55m/z",1.0339,0.048113
"516.82_857.7201m/z",1.0338,0.04802
"62.48_485.3548m/z",0.96736,-0.04788
"328.95_378.2743m/z",0.96736,-0.047876
"627.47_1094.6477m/z",0.9674,-0.047818
"320.96_1249.7423m/z",0.9674,-0.047811
"603.86_849.6961m/z",1.0337,0.047773
"629.75_1251.5753m/z",0.96744,-0.047756
"545.91_676.594m/z",0.96747,-0.047717
"594.5_852.7079m/z",1.0336,0.047701
"379.25_521.3467m/z",0.96758,-0.047545
"466.97_787.6698m/z",1.0335,0.047538
"306.36_399.7557m/z",1.0335,0.047516
"402.98_722.5975m/z",1.0335,0.047488
"426.59_1573.2665m/z",1.0335,0.047472
"634.54_853.7273m/z",1.0334,0.047448
"386.55_976.5421m/z",1.0334,0.047444
"428.64_751.5427m/z",0.96773,-0.047327
"388.83_1560.1879m/z",0.96777,-0.047268
"335.79_1483.127m/z",0.96779,-0.047241
"352.68_929.5511m/z",0.96781,-0.047209
"103.55_500.276m/z",0.96781,-0.047204
"594.73_846.7472m/z",1.0332,0.047183
"333.74_798.5652m/z",0.96785,-0.047147
"464.92_436.3246m/z",0.96786,-0.047123
"491.5_616.5015m/z",0.9679,-0.047069
"446.21_869.6143m/z",0.96794,-0.047017
"401.61_497.3442m/z",1.0331,0.046998
"639.56_958.7941m/z",0.96807,-0.046819
"427.5_392.2923m/z",1.033,0.046785
"557.09_367.3363m/z",0.96815,-0.0467
"406.63_605.5426m/z",0.96816,-0.046678
"622.91_997.6865m/z",1.0328,0.046568
"335.11_1079.8377m/z",1.0328,0.046537
"596.79_573.4879m/z",0.96829,-0.046486
"216.02_279.231m/z",0.96833,-0.046423
"642.53_872.7218m/z",0.96834,-0.046413
"606.71_925.7957m/z",1.0327,0.04639
"100.13_504.3354m/z",0.96837,-0.046376
"510.66_448.4067m/z",1.0326,0.046351
"500.85_602.5875m/z",0.96841,-0.046313
"306.36_401.7688m/z",0.96844,-0.046271
"302.6_490.9086m/z",0.96845,-0.046254
"392.26_806.5902m/z",1.0326,0.046242
"83.24_406.1994m/z",0.96846,-0.046242
"366.48_575.5044m/z",0.96851,-0.046162
"471.54_923.6604m/z",1.0325,0.04616
"634.08_899.7909m/z",0.96852,-0.046141
"641.61_910.7951m/z",0.96857,-0.046078
"359.75_793.5949m/z",1.0325,0.046073
"392.49_732.6001m/z",0.96859,-0.046045
"300.55_396.3375m/z",0.96859,-0.046036
"194.35_278.2235m/z",1.0324,0.046033
"381.53_905.6214m/z",0.9686,-0.04602
"462.64_982.8812m/z",0.96861,-0.046009
"300.78_398.3535m/z",0.96864,-0.045965
"294.85_298.2748m/z",1.0324,0.045959
"395.0_711.5978m/z",0.96865,-0.045956
"417.58_801.6224m/z",1.0323,0.045922
"386.33_1579.1899m/z",0.96868,-0.04591
"393.86_390.8105m/z",1.0323,0.045906
"642.53_871.7178m/z",0.9687,-0.04588
"393.85_374.2614m/z",0.96872,-0.045844
"288.91_780.5295m/z",1.0323,0.045812
"645.04_877.0316m/z",1.0323,0.0458
"622.67_589.5192m/z",1.0322,0.045672
"352.22_909.5485m/z",0.96884,-0.045664
"312.29_773.5536m/z",0.96885,-0.045659
"634.54_854.7309m/z",1.0321,0.045652
"231.08_366.324m/z",1.0321,0.045635
"169.14_493.4242m/z",0.96903,-0.045385
"287.09_567.4389m/z",0.96905,-0.045351
"487.84_877.6892m/z",1.0319,0.045337
"195.94_591.4597m/z",1.0319,0.045336
"429.1_728.5601m/z",1.0319,0.045325
"237.01_579.4962m/z",1.0319,0.045321
"326.21_886.5507m/z",0.96909,-0.045304
"400.93_761.5901m/z",0.96909,-0.045303
"SM(d35:1); SM(d17:1/18:0) | SM(d18:1/17:0)",1.0318,0.045223
"436.17_875.6724m/z",1.0318,0.045204
"388.15_1663.1126m/z",1.0318,0.045185
"627.35_551.5024m/z",1.0318,0.04518
"644.81_890.8185m/z",0.96917,-0.045171
"398.19_1576.2124m/z",0.96919,-0.045151
"275.22_445.3674m/z",0.9692,-0.045141
"52.33_538.3506m/z",0.96921,-0.04512
"381.76_791.5769m/z",1.0318,0.045117
"382.45_773.5301m/z",0.96926,-0.045044
"444.16_577.4342m/z",0.96929,-0.045
"658.95_630.6187m/z",1.0316,0.044825
"642.07_932.7783m/z",0.96942,-0.044808
"399.56_1585.2137m/z",0.96948,-0.044714
"421.01_566.4728m/z",0.96953,-0.044641
"365.56_1618.1774m/z",0.96955,-0.044611
"394.77_546.525m/z",1.0314,0.044602
"PC(O-16:0/16:0)",1.0314,0.044583
"430.7_811.6704m/z",0.96958,-0.044563
"431.38_392.3874m/z",0.96961,-0.04452
"533.25_706.6821m/z",0.96962,-0.044505
"522.53_906.7319m/z",0.96962,-0.044504
"462.64_1008.8963m/z",0.96962,-0.044503
"629.75_874.9038m/z",1.0313,0.044485
"400.24_1507.1885m/z",0.96964,-0.044478
"341.95_910.555m/z",1.0313,0.044464
"210.54_381.3148m/z",1.0313,0.044442
"464.01_638.573m/z",1.0313,0.044441
"642.07_933.782m/z",0.96971,-0.04438
"329.4_812.5452m/z",1.0312,0.044361
"377.2_793.5951m/z",0.96983,-0.044196
"411.42_798.6562m/z",1.0311,0.044184
"466.52_757.5944m/z",0.96987,-0.044137
"430.92_752.5588m/z",0.9699,-0.044096
"629.52_859.7683m/z",0.96992,-0.044056
"611.5_831.7359m/z",1.031,0.044041
"64.08_580.9167m/z",0.96996,-0.044
"449.41_825.6844m/z",1.0309,0.043967
"639.33_955.8428m/z",1.0309,0.0439
"474.28_636.5921m/z",1.0308,0.043819
"624.05_832.8133m/z",0.97009,-0.043811
"644.58_578.5233m/z",1.0307,0.043679
"316.63_725.5598m/z",0.97019,-0.043658
"609.9_949.8064m/z",1.0307,0.043649
"445.76_764.6411m/z",1.0307,0.043606
"325.53_716.5769m/z",1.0307,0.043587
"471.08_892.6789m/z",0.97024,-0.043587
"624.27_901.7977m/z",0.97025,-0.04357
"326.67_946.623m/z",0.97026,-0.043557
"385.18_538.5195m/z",1.0306,0.043546
"464.24_781.5952m/z",0.97031,-0.043483
"334.88_706.5769m/z",0.97031,-0.043478
"402.98_723.6008m/z",1.0306,0.043465
"404.24_727.6126m/z",0.97033,-0.043458
"360.2_850.5951m/z",1.0306,0.043422
"471.31_647.6185m/z",0.97037,-0.043399
"409.6_749.6162m/z",0.97038,-0.043373
"420.78_775.6289m/z",0.97038,-0.043371
"LPC(O-20:0/0:0)",1.0305,0.043352
"606.93_905.7572m/z",0.97042,-0.043325
"491.04_778.6577m/z",0.97048,-0.043228
"96.93_464.3156m/z",0.97052,-0.043168
"315.26_688.5465m/z",1.0304,0.043144
"426.82_931.5644m/z",0.97054,-0.043141
"496.52_632.6345m/z",0.97057,-0.043099
"IDTG",1.0303,0.043039
"613.78_1246.0725m/z",0.97064,-0.042985
"425.91_811.5999m/z",1.0302,0.042948
"609.67_969.7354m/z",1.0302,0.042947
"306.36_804.5558m/z",0.97071,-0.042889
"SulfoHexCer(d18:1/22:0(OH))",1.0301,0.042844
"357.7_1504.1306m/z",1.0301,0.04284
"398.42_787.1187m/z",1.0301,0.042829
"420.78_549.4885m/z",1.0301,0.042785
"387.92_789.0451m/z",0.97079,-0.042767
"82.79_520.3311m/z",0.97081,-0.042734
"386.55_858.5914m/z",1.03,0.042693
"173.93_420.3599m/z",1.03,0.042639
"408.68_745.5877m/z",1.03,0.042574
"427.05_741.6281m/z",1.0299,0.042555
"491.27_618.5184m/z",1.0299,0.042501
"410.97_771.6347m/z",0.97114,-0.042256
"464.01_675.5084m/z",0.97114,-0.042244
"512.26_804.6841m/z",1.0297,0.042238
"431.15_1597.3201m/z",1.0297,0.042175
"333.74_799.5688m/z",0.9712,-0.042159
"381.31_907.6239m/z",1.0296,0.042151
"599.98_902.7311m/z",1.0296,0.04213
